id,question,prepost,site,percent,know_assess
ebg1179,Below are some statements about how protocols and total participation techniques (TPTs) can be used to ensure equity in the classroom. Please select all that are trueThey ensure every student has a voice and their ideas are heard and recognized as being valuable.,pre,"Delaware Department of Education, DE",50,ela_cycle_inquiry_speaking_listening
ebg1179,Below are some statements about how protocols and total participation techniques (TPTs) can be used to ensure equity in the classroom. Please select all that are trueThey ensure every student has a voice and their ideas are heard and recognized as being valuable.,post,"Delaware Department of Education, DE",50,ela_cycle_inquiry_speaking_listening
ebg1179,Below are some statements about how protocols and total participation techniques (TPTs) can be used to ensure equity in the classroom. Please select all that are trueThey give teachers greater control over what students ultimately produce.,pre,"Delaware Department of Education, DE",0,ela_cycle_inquiry_speaking_listening
ebg1179,Below are some statements about how protocols and total participation techniques (TPTs) can be used to ensure equity in the classroom. Please select all that are trueThey give teachers greater control over what students ultimately produce.,post,"Delaware Department of Education, DE",0,ela_cycle_inquiry_speaking_listening
ebg1179,How do protocols and TPTs support students’ comprehension of complex text?,pre,"Delaware Department of Education, DE",100,ela_cycle_inquiry_speaking_listening
ebg1179,How do protocols and TPTs support students’ comprehension of complex text?,post,"Delaware Department of Education, DE",100,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some observations from a text-based classroom conversation. Which are the characteristics of an effective text-based classroom conversation? - Most of the conversation involves students making connections between the text and themselves.,pre,"Delaware Department of Education, DE",0,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some observations from a text-based classroom conversation. Which are the characteristics of an effective text-based classroom conversation? - Most of the conversation involves students making connections between the text and themselves.,post,"Delaware Department of Education, DE",0,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some observations from a text-based classroom conversation. Which are the characteristics of an effective text-based classroom conversation? - Most of the conversation takes place between students.,pre,"Delaware Department of Education, DE",50,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some observations from a text-based classroom conversation. Which are the characteristics of an effective text-based classroom conversation? - Most of the conversation takes place between students.,post,"Delaware Department of Education, DE",50,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some observations from a text-based classroom conversation. Which are the characteristics of an effective text-based classroom conversation? - The students analyze chunks of text to see how they fit together.,pre,"Delaware Department of Education, DE",50,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some observations from a text-based classroom conversation. Which are the characteristics of an effective text-based classroom conversation? - The students analyze chunks of text to see how they fit together.,post,"Delaware Department of Education, DE",50,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some observations from a text-based classroom conversation. Which are the characteristics of an effective text-based classroom conversation? - The teacher begins by summarizing the text that students just read.,pre,"Delaware Department of Education, DE",0,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some observations from a text-based classroom conversation. Which are the characteristics of an effective text-based classroom conversation? - The teacher begins by summarizing the text that students just read.,post,"Delaware Department of Education, DE",0,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some statements about how protocols and total participation techniques (TPTs) can be used to ensure equity in the classroom. Please select all that are trueEvery student is engaged and held accountable for his or her learning.,pre,"Delaware Department of Education, DE",50,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some statements about how protocols and total participation techniques (TPTs) can be used to ensure equity in the classroom. Please select all that are trueEvery student is engaged and held accountable for his or her learning.,post,"Delaware Department of Education, DE",50,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some statements about how protocols and total participation techniques (TPTs) can be used to ensure equity in the classroom. Please select all that are trueTeachers can group students homogeneously to ensure students are conversing in ability-alike groups.,pre,"Delaware Department of Education, DE",0,ela_cycle_inquiry_speaking_listening
ecw0527,Below are some statements about how protocols and total participation techniques (TPTs) can be used to ensure equity in the classroom. Please select all that are trueTeachers can group students homogeneously to ensure students are conversing in ability-alike groups.,post,"Delaware Department of Education, DE",0,ela_cycle_inquiry_speaking_listening
