survey_id,collector_id,respondent_id,date_created,date_modified,response_status,ip_address,"What is the name of your school, district, or parish?",Please ask your teacher for their teacher code.,What is your gender?,Are you Hispanic / Latino/a?,What is your race? Select all that apply. - American Indian or Alaska Native,What is your race? Select all that apply. - Native Hawaiian or other Pacific Islander,What is your race? Select all that apply. - Black or African American,What is your race? Select all that apply. - Asian,What is your race? Select all that apply. - White,What is your race? Select all that apply. - More than one race,What is your race? Select all that apply. - Prefer not to answer,What is your race? Select all that apply. - Other (please specify),How often do you speak English at home? ,What grade level are you currently enrolled in?,How often does your teacher do these things? - My teacher explains what we are learning in different ways to help students learn.,How often does your teacher do these things? - My teacher wants students from different cultures to respect one another.,How often does your teacher do these things? - My teacher uses what I already know to help me understand new ideas.,How often does your teacher do these things? - My teacher uses examples from my culture when teaching.,How often does your teacher do these things? - My teacher asks about ways that students’ cultures may be different from others.,How often does your teacher do these things? - My teacher helps students learn about other students and their cultures.,How often does your teacher do these things? - My teacher asks about students’ home life.,How often does your teacher do these things? - My teacher treats all students like they are important members of the classroom.,To what extent do you agree or disagree with the following statements? - This class is a happy place for me to be.,"To what extent do you agree or disagree with the following statements? - In this class, I feel like I belong.",To what extent do you agree or disagree with the following statements? - Being in this class makes me feel sad or angry.,To what extent do you agree or disagree with the following statements? - The things we have done in class this year are interesting.,"To what extent do you agree or disagree with the following statements? - Because of this teacher, I am learning to love this subject.",To what extent do you agree or disagree with the following statements? - I enjoy this subject this year.,To what extent do you agree or disagree with the following statements? - My teacher makes me feel that he/she really cares about me.,To what extent do you agree or disagree with the following statements? - I like the way my teacher treats me when I need help.,To what extent do you agree or disagree with the following statements? - My teacher seems to know if something is bothering me.,To what extent do you agree or disagree with the following statements? - I can do almost all the work in this class if I don’t give up.,"To what extent do you agree or disagree with the following statements? - Even when work is hard, I know I can learn it.",To what extent do you agree or disagree with the following statements? - I'm certain I can master the skills taught in this class.,"To what extent do you agree or disagree with the following statements? - When doing work for this class, I focus on learning, not the time work takes.",To what extent do you agree or disagree with the following statements? - I have been able to figure out the most difficult work in this class.,To what extent are the following statements true or not true? - My teacher makes sure that I try to do my best.,"To what extent are the following statements true or not true? - In this class, we learn a lot almost every day.","To what extent are the following statements true or not true? - In this class, we learn to correct our mistakes.","To what extent are the following statements true or not true? - In this class, my teacher accepts nothing less than our full effort.","To what extent are the following statements true or not true? - My teacher wants us to use our thinking skills, not just memorize things.",teacher
312653807,410320781,13474916639,2022-05-18T17:07:26Z,2022-05-18T17:13:02Z,completed,50.86.122.82,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,3- Sometimes,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Theresa Savell
312653807,410320781,13474916241,2022-05-18T17:06:56Z,2022-05-18T17:13:11Z,completed,50.86.122.82,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,5- Always,2- Rarely,1- Never,1- Never,5- Always,5- Agree,4- Somewhat agree,2- Somewhat disagree ,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,1- Disagree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Theresa Savell
312653807,410320781,13474911321,2022-05-18T17:01:51Z,2022-05-18T17:06:45Z,completed,50.86.122.82,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,1- Never,1- Never,1- Never,1- Never,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Theresa Savell
312653807,410320781,13474910156,2022-05-18T17:00:03Z,2022-05-18T17:08:53Z,completed,50.86.122.82,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,3- Sometimes,2- Rarely,3- Sometimes,2- Rarely,5- Always,5- Agree,1- Disagree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,4- Mostly true,Theresa Savell
312653807,410320781,13474910082,2022-05-18T17:00:53Z,2022-05-18T17:06:56Z,completed,50.86.122.82,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,2- Somewhat disagree ,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Theresa Savell
312653807,410320781,13474906889,2022-05-18T16:57:34Z,2022-05-18T17:05:47Z,completed,107.123.33.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,5- Always,5- Always,5- Always,5- Always,5- Always,4- A lot,3- Sometimes,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,4- Mostly true,4- Mostly true,4- Mostly true,5- Totally true,Syble Harr
312653807,410320781,13474904659,2022-05-18T16:55:07Z,2022-05-18T17:01:32Z,completed,99.56.196.241,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,9,5- Always,5- Always,5- Always,5- Always,2- Rarely,2- Rarely,1- Never,5- Always,5- Agree,2- Somewhat disagree ,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Syble Harr
312653807,410320781,13474901646,2022-05-18T16:52:11Z,2022-05-18T16:56:54Z,completed,172.99.218.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,5- Always,5- Always,5- Always,5- Always,5- Always,3- Sometimes,1- Never,5- Always,5- Agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,3- Neither disagree nor agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,3- Neither true nor untrue,Syble Harr
312653807,410320781,13474901100,2022-05-18T16:45:33Z,2022-05-18T16:52:27Z,partial,107.88.177.5,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Syble Harr
312653807,410320781,13474897952,2022-05-18T16:47:19Z,2022-05-18T17:06:07Z,completed,172.99.218.2,"Mississippi Department of Education, MS",NA,Non-binary,No,NA,NA,NA,NA,White,NA,NA,NA,Always,8,5- Always,5- Always,4- A lot,5- Always,5- Always,5- Always,5- Always,4- A lot,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Totally true,4- Mostly true,4- Mostly true,5- Totally true,5- Totally true,Syble Harr
312653807,410320781,13474896721,2022-05-18T16:44:09Z,2022-05-18T16:53:39Z,completed,172.99.218.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,NA,NA,White,NA,NA,NA,Always,8,3- Sometimes,5- Always,3- Sometimes,1- Never,3- Sometimes,1- Never,3- Sometimes,4- A lot,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Mostly true,4- Mostly true,4- Mostly true,4- Mostly true,4- Mostly true,Whitehead
312653807,410320781,13474896062,2022-05-18T16:46:06Z,2022-05-18T16:48:48Z,completed,172.99.218.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,4- A lot,5- Always,3- Sometimes,3- Sometimes,2- Rarely,NA,2- Rarely,3- Sometimes,2- Somewhat disagree ,NA,4- Somewhat agree,2- Somewhat disagree ,1- Disagree,3- Neither disagree nor agree,NA,3- Neither disagree nor agree,2- Somewhat disagree ,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,1- Disagree,2- Somewhat disagree ,3- Neither true nor untrue,2- Mostly untrue ,1- Totally untrue,4- Mostly true,5- Totally true,Syble Harr
312653807,410320781,13474893265,2022-05-18T16:41:57Z,2022-05-18T16:47:26Z,completed,172.99.218.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,NA,NA,NA,More than one race,NA,NA,Always,8,4- A lot,4- A lot,5- Always,1- Never,1- Never,1- Never,1- Never,5- Always,5- Agree,4- Somewhat agree,1- Disagree,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,4- Mostly true,Syble Harr
312653807,410320781,13474891776,2022-05-18T16:41:50Z,2022-05-18T16:46:58Z,completed,50.86.53.94,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,5- Always,3- Sometimes,1- Never,3- Sometimes,2- Rarely,1- Never,5- Always,5- Agree,5- Agree,1- Disagree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree ,4- Mostly true,4- Mostly true,5- Totally true,4- Mostly true,5- Totally true,Syble Harr
312653807,410320781,13474891588,2022-05-18T16:41:26Z,2022-05-18T16:49:59Z,completed,172.99.218.2,"Mississippi Department of Education, MS",NA,Female,Yes,NA,NA,NA,NA,NA,More than one race,NA,NA,Always,8,4- A lot,5- Always,5- Always,1- Never,3- Sometimes,3- Sometimes,2- Rarely,5- Always,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,4- Mostly true,4- Mostly true,4- Mostly true,Syble Harr
312653807,410320781,13474877010,2022-05-18T16:26:56Z,2022-05-18T16:34:31Z,completed,172.99.218.3,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,5- Always,5- Always,3- Sometimes,4- A lot,3- Sometimes,3- Sometimes,3- Sometimes,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,NA,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Shannon McGhee
312653807,410320781,13474865787,2022-05-18T16:13:15Z,2022-05-18T16:25:44Z,completed,172.99.218.3,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,4- A lot,5- Always,3- Sometimes,2- Rarely,1- Never,4- A lot,1- Never,5- Always,5- Agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,4- Mostly true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Shannon McGhee
312653807,410320781,13474854420,2022-05-18T16:04:30Z,2022-05-18T16:11:53Z,completed,172.99.218.3,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,5- Always,5- Always,3- Sometimes,4- A lot,1- Never,3- Sometimes,1- Never,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Shannon McGhee
312653807,410320781,13474847803,2022-05-18T15:58:15Z,2022-05-18T16:00:43Z,completed,96.18.53.188,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Thomas Keys
312653807,410320781,13474846718,2022-05-18T15:57:01Z,2022-05-18T16:04:18Z,completed,172.99.218.3,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,5- Always,5- Always,3- Sometimes,4- A lot,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,3- Neither true nor untrue,5- Totally true,Shannon McGhee
312653807,410320781,13474838408,2022-05-18T15:48:47Z,2022-05-18T15:49:45Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Pearl Mabry
312653807,410320781,13474838290,2022-05-18T15:48:37Z,2022-05-18T15:56:45Z,completed,172.99.218.3,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,5- Always,5- Always,5- Always,3- Sometimes,1- Never,1- Never,5- Always,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,3- Neither disagree nor agree,5- Agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Shannon McGhee
312653807,410320781,13474833022,2022-05-18T15:43:14Z,2022-05-18T15:45:21Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,White,NA,NA,NA,Always,3,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Pearl Mabry
312653807,410320781,13474831747,2022-05-18T15:42:02Z,2022-05-18T15:48:07Z,completed,172.99.218.3,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,5- Always,4- A lot,5- Always,2- Rarely,1- Never,3- Sometimes,4- A lot,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Shannon McGhee
312653807,410320781,13474828490,2022-05-18T15:38:38Z,2022-05-18T15:39:54Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Male,No,American Indian or Alaska Native,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,5- Always,NA,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Pearl Mabry
312653807,410320781,13474824438,2022-05-18T15:34:41Z,2022-05-18T15:35:55Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Pearl Mabry
312653807,410320781,13474814016,2022-05-18T15:21:22Z,2022-05-18T15:29:42Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Sometimes,3,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Pearl Mabry
312653807,410320781,13474813527,2022-05-18T15:21:34Z,2022-05-18T15:29:42Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Almost always,3,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Pearl Mabry
312653807,410320781,13474810324,2022-05-18T15:21:08Z,2022-05-18T15:24:22Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,4- A lot,4- A lot,3- Sometimes,3- Sometimes,3- Sometimes,5- Always,5- Agree,5- Agree,2- Somewhat disagree ,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Thomas Keys
312653807,410320781,13474809846,2022-05-18T15:20:12Z,2022-05-18T15:20:56Z,partial,50.86.124.34,"Mississippi Department of Education, MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thomas Keys
312653807,410320781,13474804280,2022-05-18T15:15:12Z,2022-05-19T12:53:01Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Pearl Mabry
312653807,410320781,13474798154,2022-05-18T15:09:14Z,2022-05-18T15:14:54Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,3,5- Always,5- Always,5- Always,5- Always,4- A lot,5- Always,5- Always,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Pearl Mabry
312653807,410320781,13474784383,2022-05-18T14:57:13Z,2022-05-18T15:02:21Z,completed,74.188.174.5,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,4- A lot,3- Sometimes,3- Sometimes,4- A lot,4- A lot,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,4- Mostly true,4- Mostly true,5- Totally true,4- Mostly true,5- Totally true,Thomas Keys
312653807,410320781,13474769181,2022-05-18T14:43:59Z,2022-05-18T14:44:29Z,partial,172.99.218.3,"Mississippi Department of Education, MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dr. Carrie Chadic
312653807,410320781,13474768119,2022-05-18T14:43:17Z,2022-05-18T14:48:03Z,completed,50.86.122.82,"Mississippi Department of Education, MS",NA,Female,No,American Indian or Alaska Native,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,4- A lot,5- Always,5- Always,4- A lot,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Theresa Savell
312653807,410320781,13474760243,2022-05-18T14:35:40Z,2022-05-18T14:41:36Z,completed,50.86.122.82,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,5- Always,4- A lot,5- Always,4- A lot,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,Theresa Savell
312653807,410320781,13474759335,2022-05-18T14:34:39Z,2022-05-18T14:46:52Z,completed,172.99.218.3,"Mississippi Department of Education, MS",NA,Prefer not to answer,No,NA,NA,NA,NA,NA,NA,Prefer not to answer,NA,Always,4,5- Always,5- Always,2- Rarely,1- Never,1- Never,1- Never,1- Never,5- Always,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,4- Mostly true,5- Totally true,5- Totally true,3- Neither true nor untrue,4- Mostly true,Dr. Carrie Chadic
312653807,410320781,13474758352,2022-05-18T14:34:19Z,2022-05-18T14:41:27Z,completed,50.86.122.82,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,NA,NA,Prefer not to answer,I am black.,Always,4,5- Always,5- Always,4- A lot,3- Sometimes,5- Always,1- Never,1- Never,4- A lot,5- Agree,4- Somewhat agree,1- Disagree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,4- Mostly true,4- Mostly true,5- Totally true,Theresa Savell
312653807,410320781,13474758228,2022-05-18T14:34:09Z,2022-05-18T14:34:50Z,partial,172.99.218.3,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,White,More than one race,NA,NA,Almost always,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dr. Carrie Chadic
312653807,410320781,13474754511,2022-05-18T14:30:46Z,2022-05-18T14:41:54Z,completed,50.86.122.82,"Mississippi Department of Education, MS",NA,Female,No,American Indian or Alaska Native,NA,Black or African American,NA,NA,More than one race,NA,NA,Always,4,5- Always,NA,5- Always,4- A lot,3- Sometimes,3- Sometimes,3- Sometimes,5- Always,5- Agree,4- Somewhat agree,1- Disagree,4- Somewhat agree,1- Disagree,5- Agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,1- Disagree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,4- Mostly true,Theresa Savell
